temperature,ph,color_score,quality
80.59,5.88,8.48,good
76.87,5.38,4.12,average
84.56,5.66,9.57,excellent
81.36,4.86,3.76,bad
80.88,6.05,2.14,bad
89.07,4.99,2.84,average
74.48,5.16,7.01,average
86.44,5.89,2.76,average
83.37,4.76,1.09,bad
83.14,5.69,4.86,good
84.81,5.52,5.01,good
80.64,6.34,9.18,average
71.46,6.02,6.91,bad
90.64,5.38,5.2,excellent
77.83,6.1,4.52,bad
81.32,5.44,3.97,average
81.86,6.06,5.79,average
82.56,5.64,2.99,average
79.57,5.05,8.18,good
95.6,5.49,7.51,excellent
84.93,5.9,1.91,bad
75.6,4.7,2.94,bad
84.59,5.71,3.52,average
75.17,5.31,2.49,bad
78.32,4.68,2.73,bad
88.36,4.42,9.17,good
83.82,5.48,6.17,excellent
92.08,5.62,7.06,excellent
81.91,5.35,7.05,good
80.91,5.03,4.61,bad
93.37,5.29,6.74,excellent
81.18,5.37,9.58,excellent
85.86,5.74,5.36,good
92.51,5.63,6.33,excellent
83.76,4.69,8.82,good
81.22,5.47,3.56,average
95.31,5.26,4.51,excellent
86.53,4.39,3.13,bad
77.48,5.82,6.81,average
95.95,5.64,3.91,excellent
86.89,5.68,3.69,good
81.45,5.06,6.15,average
85.52,4.91,9.35,excellent
83.79,5.87,6.39,good
83.17,5.08,6.08,average
82.68,5.43,9.41,excellent
83.73,5.92,3.57,average
85.19,5.65,2.66,average
89.1,5.48,3.06,good
84.49,5.71,9.83,excellent
93.32,5.26,6.68,excellent
84.95,5.34,9.57,excellent
87.78,5.56,3.13,good
91.02,5.72,3.87,good
80.11,6.14,3.57,bad
89.31,5.74,8.58,excellent
79.01,5.67,3.46,average
85.11,4.66,1.45,bad
84.41,5.1,3.6,average
83.45,4.66,1.23,bad
90.71,5.98,2.51,average
96.49,4.71,6.57,good
84.1,5.32,7.43,excellent
83.86,5.33,2.88,average
81.03,5.7,3.15,average
84.29,5.72,7.14,good
82.88,5.43,5.24,good
89.01,5.45,3.03,good
87.8,6.29,9.98,excellent
88.46,5.48,7.98,excellent
87.17,5.57,8.99,excellent
83.48,5.17,6.71,good
80.02,6.39,2.1,bad
76.13,6.09,5.24,bad
81.08,6.31,4.03,bad
87.79,4.85,4.48,average
83.26,5.94,7.57,good
84.76,5.61,3.85,good
76.16,5.4,6.79,good
86.48,5.08,1.34,bad
81.15,5.18,7.2,good
87.89,4.74,4.61,average
77.63,6.24,3.01,bad
87.0,5.54,2.25,average
82.69,5.52,2.73,average
88.14,5.79,7.23,excellent
95.19,5.31,6.24,excellent
82.05,5.03,2.54,bad
87.68,5.0,8.04,excellent
91.95,5.08,9.93,excellent
86.89,5.81,6.05,good
81.04,5.25,3.49,average
85.42,4.12,4.06,bad
76.37,5.05,3.09,bad
75.79,5.31,1.65,bad
94.16,5.65,1.15,good
84.84,5.06,8.49,excellent
84.31,5.85,8.91,excellent
92.4,5.54,2.37,good
78.83,5.33,2.62,bad
85.23,4.65,2.62,bad
75.87,5.45,3.9,average
93.04,5.76,7.3,excellent
80.09,5.12,8.68,good
84.95,5.79,5.55,good
86.85,5.22,1.67,average
72.82,5.63,6.46,average
90.45,5.64,7.14,excellent
83.25,6.72,6.04,bad
84.76,5.6,5.86,good
79.08,5.48,3.94,average
86.67,4.6,3.6,bad
74.95,5.59,3.8,bad
92.66,5.13,3.77,good
83.01,5.37,2.15,average
81.97,4.79,8.01,average
89.61,4.93,7.09,good
79.51,5.34,6.2,good
87.99,5.78,3.58,average
81.79,6.24,7.05,average
88.44,4.9,7.4,good
91.21,5.06,4.32,good
86.46,5.29,7.2,excellent
84.87,6.43,9.41,good
88.07,5.56,2.77,good
91.09,5.51,6.42,excellent
80.58,4.95,4.29,bad
79.99,6.79,8.17,bad
86.17,5.19,6.51,good
87.34,5.41,4.54,good
84.82,4.93,7.15,good
81.08,6.18,5.94,bad
87.08,5.71,9.95,excellent
85.91,5.08,8.69,excellent
81.7,6.15,1.46,bad
77.94,5.51,3.04,average
86.5,5.11,8.33,excellent
86.21,6.49,4.84,bad
78.72,5.55,5.37,good
90.34,5.16,6.55,excellent
94.51,5.65,4.85,excellent
84.07,5.1,1.46,bad
90.11,6.09,1.56,bad
82.05,5.26,7.8,good
89.41,4.88,6.85,good
82.08,4.91,1.75,bad
86.48,5.84,2.33,average
84.01,4.51,9.79,average
72.56,5.76,4.82,bad
78.25,6.26,1.41,bad
84.45,4.93,6.89,good
84.72,4.97,6.97,good
84.61,5.39,2.73,average
95.5,5.71,5.97,excellent
85.06,4.8,9.06,good
83.67,5.29,3.01,average
95.03,5.47,8.39,excellent
79.8,6.02,8.78,good
85.53,5.42,5.1,good
88.2,5.46,4.44,good
75.77,6.11,7.93,average
83.08,4.91,2.41,bad
97.94,5.52,2.96,excellent
88.17,6.45,9.48,good
86.66,5.13,7.11,good
89.48,6.28,9.24,excellent
79.66,6.48,9.79,average
80.97,5.56,5.44,good
89.83,5.86,3.87,good
83.5,4.82,2.05,bad
87.03,5.46,4.02,good
90.63,5.09,8.96,excellent
88.66,6.38,8.02,good
84.46,5.38,9.29,excellent
85.96,5.27,1.96,average
80.5,5.29,7.01,good
78.0,5.8,9.08,good
82.56,5.49,4.39,good
80.09,6.0,2.73,bad
81.86,5.62,6.4,good
86.53,4.19,6.02,bad
93.94,5.27,5.81,excellent
85.63,5.7,4.7,good
91.39,5.87,8.42,excellent
85.9,5.65,8.9,excellent
93.99,5.66,1.71,good
86.04,5.68,9.26,excellent
85.03,6.1,8.46,good
88.08,5.42,6.96,excellent
73.11,5.82,9.36,good
80.45,6.58,6.62,bad
74.91,5.17,9.55,good
81.39,5.79,6.99,good
87.52,5.26,1.97,average
78.17,5.4,8.35,excellent
88.71,6.33,8.76,good
76.45,4.51,7.09,bad
76.26,6.32,4.56,bad
90.14,5.37,3.83,good
74.4,4.43,3.42,bad
91.87,5.74,7.36,excellent
88.71,5.74,2.73,average
78.26,5.56,3.98,average
82.91,5.88,6.73,good
81.71,5.6,4.12,average
84.58,5.19,8.19,excellent
78.1,5.84,8.36,good
97.09,5.78,1.71,good
94.48,5.56,7.21,excellent
86.9,5.13,7.86,excellent
77.12,5.69,4.0,bad
83.66,5.31,3.34,average
84.11,5.03,9.65,excellent
84.02,5.18,8.32,excellent
83.21,5.49,6.31,excellent
85.07,5.46,3.27,good
85.03,5.69,1.18,bad
91.5,5.34,8.18,excellent
80.09,6.12,1.38,bad
84.05,5.73,1.66,bad
87.9,5.12,5.18,good
90.43,6.55,2.87,bad
85.24,6.69,7.12,bad
83.39,5.86,6.51,good
82.08,5.2,7.42,good
82.51,5.65,9.65,excellent
87.31,4.9,7.38,good
84.6,5.39,4.71,good
90.85,5.76,5.85,excellent
79.11,5.52,5.2,good
88.02,5.0,5.25,good
87.66,5.87,8.65,excellent
82.65,4.76,2.28,bad
82.73,6.41,3.42,bad
82.45,5.27,5.7,good
86.4,4.88,5.66,average
77.2,5.65,6.04,average
88.31,5.78,4.18,good
84.3,5.67,2.38,average
87.0,4.67,6.7,average
89.38,5.6,9.83,excellent
68.79,5.8,8.32,average
88.69,5.56,6.43,excellent
86.26,5.2,5.07,good
78.65,5.55,1.88,bad
80.46,4.79,3.82,bad
99.75,5.5,3.04,excellent
83.86,5.26,5.74,good
95.49,5.09,1.14,average
81.62,5.82,4.68,average
79.61,6.06,3.47,bad
92.69,5.02,4.47,good
89.31,5.35,1.11,average
86.93,5.88,2.3,average
87.23,5.88,9.86,excellent
83.19,6.14,6.4,average
79.64,5.57,7.35,good
92.33,6.27,4.29,average
84.9,5.49,1.24,average
86.23,5.78,4.99,good
85.58,6.25,9.82,good
75.71,4.67,6.51,bad
82.61,5.6,5.75,good
85.66,6.35,6.17,average
89.28,4.77,2.58,bad
89.51,5.83,5.35,good
83.5,6.19,6.52,average
80.85,4.93,1.62,bad
80.58,5.64,6.43,good
84.13,5.46,5.79,good
81.19,5.46,1.57,bad
83.95,5.57,6.61,excellent
80.98,5.36,3.7,average
87.25,6.08,1.54,bad
82.42,4.76,7.59,average
77.36,5.72,4.24,bad
90.07,4.77,7.66,good
82.71,5.15,6.65,good
86.15,4.72,6.72,average
85.22,6.1,3.41,bad
90.05,6.31,8.35,good
82.25,6.05,5.13,average
85.78,5.27,5.75,good
82.93,5.59,2.16,average
77.17,5.28,9.93,excellent
84.31,5.8,8.28,excellent
85.41,5.76,5.8,good
88.84,5.11,8.78,excellent
81.23,7.47,5.08,bad
81.46,5.24,9.55,excellent
98.55,6.29,5.85,good
89.17,6.21,7.26,good
85.79,4.65,3.44,bad
80.79,5.21,7.14,good
90.94,5.6,3.64,good
78.12,5.75,2.11,bad
90.7,5.17,5.21,good
87.92,4.38,2.79,bad
85.5,5.58,9.66,excellent
93.37,5.83,6.49,excellent
78.25,5.74,3.3,bad
83.78,5.8,1.29,bad
78.3,5.95,5.39,bad
84.22,6.46,1.94,bad
91.56,5.21,7.12,excellent
93.13,5.24,2.48,good
88.85,5.26,6.25,excellent
81.77,5.32,4.34,average
74.82,6.1,8.86,average
94.44,4.87,7.64,excellent
83.91,4.76,7.01,average
89.21,5.76,3.45,good
82.44,5.13,9.77,excellent
80.77,5.96,1.25,bad
89.61,5.11,6.71,excellent
80.73,5.61,8.68,excellent
80.12,5.12,8.87,good
79.72,5.65,1.72,bad
80.07,4.79,4.48,bad
98.61,4.52,7.07,good
88.71,5.91,9.34,excellent
79.01,5.43,4.49,average
87.4,4.95,7.41,good
85.16,5.86,2.93,average
85.48,4.65,1.72,bad
80.47,5.17,7.62,good
90.03,6.02,6.82,good
89.08,4.89,3.61,average
89.88,5.85,8.14,excellent
87.07,5.59,8.08,excellent
88.75,4.9,8.59,excellent
83.04,6.16,4.41,bad
87.95,6.27,6.89,average
80.87,5.09,4.15,bad
75.02,5.93,9.18,good
86.66,5.76,1.36,bad
83.32,5.46,7.44,excellent
72.34,5.37,9.69,good
88.33,5.16,7.02,excellent
89.88,5.15,1.36,average
87.77,5.51,7.26,excellent
77.46,4.81,2.24,bad
86.43,4.96,1.61,bad
77.89,5.29,9.81,excellent
88.21,6.31,1.28,bad
85.43,5.91,7.63,good
92.55,5.4,8.4,excellent
84.28,5.54,3.83,good
75.55,5.62,1.47,bad
89.17,6.03,5.9,good
85.54,6.2,3.54,bad
91.26,5.14,5.96,excellent
80.42,5.4,6.65,good
86.84,5.75,7.36,excellent
81.97,6.35,9.49,average
91.91,5.33,2.39,good
93.17,6.03,8.35,excellent
80.07,5.19,7.46,good
79.15,5.81,6.13,average
77.65,4.84,1.8,bad
90.42,5.74,3.39,good
79.23,5.71,9.93,excellent
86.42,5.35,4.32,good
88.66,5.32,4.01,good
78.44,5.81,4.89,average
86.95,5.2,8.62,excellent
89.64,5.18,3.78,good
86.38,5.21,6.03,good
83.53,5.66,6.03,good
84.88,5.5,1.78,average
84.02,5.1,4.85,average
74.58,5.48,3.58,bad
97.02,6.41,8.76,excellent
86.25,6.37,5.38,bad
75.32,4.0,2.26,bad
79.06,5.56,5.15,average
86.63,5.11,6.53,good
94.51,5.5,7.79,excellent
80.01,6.12,6.72,average
82.94,5.72,4.3,average
82.39,5.22,9.8,excellent
83.41,5.09,2.52,bad
83.45,5.17,7.69,good
86.94,4.94,6.21,good
89.1,5.15,4.54,good
77.1,5.7,9.1,good
90.4,5.63,4.37,good
87.79,5.59,4.24,good
94.34,4.97,3.29,good
78.15,5.03,1.97,bad
79.52,5.23,7.19,good
88.48,6.57,2.64,bad
79.8,4.56,7.6,bad
86.56,4.75,2.62,bad
91.52,4.61,6.94,good
86.01,6.05,1.69,bad
84.68,5.04,9.61,excellent
88.23,5.21,9.7,excellent
80.04,5.85,5.28,average
95.86,6.36,4.88,average
82.77,5.08,3.97,average
85.79,5.59,8.39,excellent
82.8,6.02,4.45,bad
87.4,5.23,3.48,average
79.75,5.08,6.59,average
80.77,5.71,6.57,good
94.93,5.32,9.41,excellent
76.64,5.32,9.93,excellent
84.28,5.63,9.45,excellent
86.4,5.45,5.02,good
88.54,5.22,1.1,average
96.83,6.54,6.31,good
90.18,5.45,3.0,good
85.11,5.24,5.96,good
82.02,5.39,9.17,excellent
81.73,5.53,1.06,bad
83.85,5.39,6.77,excellent
86.6,6.06,5.57,average
90.15,5.53,7.09,excellent
91.96,5.22,1.43,average
86.98,5.59,2.42,average
89.09,6.18,5.69,average
80.31,5.53,5.51,good
75.55,5.87,9.16,good
73.88,5.22,7.21,average
85.99,5.43,4.63,good
86.81,4.68,4.56,bad
85.71,5.05,1.08,bad
74.66,5.46,7.39,good
89.35,5.07,5.66,good
85.75,5.43,2.71,average
92.69,5.95,9.21,excellent
89.45,4.32,5.93,bad
88.21,5.08,9.92,excellent
77.94,5.89,8.47,good
87.44,5.27,2.48,average
86.5,6.03,4.74,average
80.75,5.48,9.3,excellent
82.01,5.8,4.5,average
87.79,5.22,9.48,excellent
89.29,6.67,1.27,bad
76.15,4.96,5.71,bad
92.7,4.76,1.51,bad
81.88,5.09,2.12,bad
73.92,5.22,4.74,bad
92.05,5.65,1.56,good
88.41,5.93,6.05,good
82.33,6.33,8.57,average
88.65,5.22,6.13,excellent
86.47,5.1,8.21,excellent
86.08,5.62,3.54,good
93.04,5.59,7.49,excellent
87.65,5.89,5.56,good
88.47,4.83,7.17,good
82.58,4.94,5.26,average
89.78,5.1,5.87,good
76.1,5.81,9.72,good
92.47,6.08,6.65,good
84.48,5.49,9.39,excellent
79.39,5.69,4.7,average
88.73,5.7,3.17,good
91.3,5.52,3.81,excellent
91.29,5.52,5.43,excellent
82.76,5.76,8.47,excellent
86.12,4.99,2.08,bad
78.86,5.23,4.69,average
81.58,5.65,9.2,excellent
79.03,5.16,8.3,good
82.59,5.23,4.12,average
85.87,5.45,1.81,average
82.18,6.49,7.65,bad
79.67,5.95,6.21,average
87.62,5.81,4.92,good
80.6,5.94,8.58,good
92.16,6.05,7.57,excellent
98.21,5.4,1.45,good
90.78,5.51,5.3,excellent
89.1,5.42,3.41,good
81.69,4.75,5.31,bad
76.46,5.79,6.13,average
86.97,5.02,5.87,good
90.11,5.63,2.98,good
89.67,6.45,3.54,bad
90.51,6.24,5.58,average
85.1,5.7,6.13,good
76.03,6.58,8.31,bad
77.29,5.72,4.06,bad
87.92,5.55,2.92,good
79.99,5.93,8.14,good
87.67,6.05,3.48,average
87.01,6.09,5.05,average
80.69,5.48,6.58,good
87.93,5.19,7.19,excellent
84.53,6.7,6.93,bad
89.88,5.21,2.59,average
82.96,5.66,9.52,excellent
83.07,4.61,7.38,average
84.15,4.65,6.78,average
88.93,4.8,9.74,excellent
96.84,5.08,3.99,good
93.19,5.29,1.7,good
82.59,5.32,8.37,excellent
87.22,5.28,5.0,good
84.67,5.85,4.53,average
81.22,6.06,1.18,bad
84.3,5.62,9.3,excellent
80.57,5.57,4.73,average
90.77,5.67,4.09,good
87.19,6.48,1.11,bad
79.55,6.34,4.66,bad
82.05,5.1,4.81,average
83.98,5.38,9.71,excellent
92.36,4.95,3.64,average
81.73,4.89,6.41,average
88.56,6.12,8.57,excellent
87.02,5.5,4.46,good
77.01,5.89,8.99,good
88.03,5.15,9.41,excellent
81.69,4.55,4.48,bad
93.03,5.09,4.59,good
90.04,5.94,9.32,excellent
92.01,4.95,5.03,good
96.09,5.7,2.07,good
90.94,4.93,4.44,average
73.28,5.37,2.97,bad
82.84,5.53,3.73,average
90.46,5.71,9.88,excellent
73.1,6.08,7.17,bad
87.05,6.29,7.72,good
82.73,5.82,2.79,bad
81.09,5.67,7.21,good
79.38,5.23,8.9,good
81.57,5.85,7.56,good
84.19,5.88,5.91,good
84.67,5.96,8.8,excellent
83.44,5.2,6.92,good
80.18,5.56,3.86,average
87.14,5.44,3.12,good
85.58,4.73,8.1,good
86.1,5.67,9.06,excellent
85.96,6.11,8.45,good
78.99,5.42,4.83,average
82.33,6.01,8.41,good
79.72,4.93,1.61,bad
92.04,5.87,5.41,good
81.33,5.23,6.68,good
78.53,5.76,1.79,bad
86.22,6.3,9.04,good
80.4,4.82,1.05,bad
79.54,4.43,3.19,bad
87.52,6.09,7.78,good
85.76,6.2,4.09,bad
86.12,5.99,7.06,good
92.48,6.02,7.52,excellent
85.91,5.65,5.04,good
79.51,5.49,1.37,bad
92.32,6.28,4.05,average
91.28,6.54,5.15,average
87.76,5.75,4.69,good
98.03,6.07,6.08,excellent
80.15,5.58,6.3,good
86.04,5.28,2.91,average
75.03,5.07,8.88,average
88.02,5.23,8.22,excellent
89.4,5.95,6.65,good
91.15,5.93,1.27,average
95.38,5.43,4.86,excellent
77.41,6.44,4.54,bad
84.74,6.18,5.14,average
82.19,6.29,1.86,bad
97.32,5.54,5.14,excellent
79.79,5.16,7.53,good
88.36,5.63,1.9,average
92.42,4.94,7.3,excellent
79.43,5.26,2.27,bad
87.34,6.15,7.85,good
84.31,6.46,2.78,bad
88.69,5.05,3.86,average
83.74,5.24,9.27,excellent
100.38,5.66,9.49,excellent
84.73,5.93,4.82,average
86.65,5.47,9.45,excellent
88.18,5.24,4.9,good
84.47,4.78,3.1,bad
81.99,5.51,5.49,good
83.25,6.37,6.63,bad
82.29,5.09,1.83,bad
88.35,5.6,5.94,excellent
89.25,4.73,4.48,average
88.88,5.7,4.39,good
85.29,6.2,4.7,bad
90.88,4.81,8.03,good
85.83,6.33,5.58,average
79.1,6.09,5.16,bad
81.23,5.62,5.52,good
81.62,6.09,1.3,bad
87.2,6.18,5.89,average
84.08,6.02,2.35,bad
86.46,5.24,8.15,excellent
94.76,5.12,1.48,average
89.77,5.72,9.28,excellent
84.21,4.77,9.1,good
76.82,4.54,9.14,bad
90.68,5.75,7.72,excellent
92.69,5.14,7.58,excellent
77.78,6.1,7.24,average
81.36,6.26,2.77,bad
81.5,6.11,1.48,bad
85.49,4.89,6.62,average
85.92,5.61,8.59,excellent
79.6,5.59,3.49,average
79.48,5.38,1.85,bad
91.85,5.75,9.68,excellent
81.34,5.16,7.5,good
86.44,5.3,1.23,average
85.7,5.18,8.12,excellent
92.39,6.03,1.16,bad
87.27,6.08,2.93,bad
86.1,5.44,7.23,excellent
85.41,4.93,9.75,excellent
90.85,5.35,6.31,excellent
87.25,5.23,2.37,average
85.28,5.39,1.51,average
83.73,5.93,3.76,average
82.82,5.58,1.26,bad
88.04,5.08,5.17,good
84.69,4.77,5.65,average
84.83,5.04,4.92,average
84.83,5.51,1.21,average
85.66,6.0,9.52,excellent
76.16,5.7,6.27,average
84.29,5.12,3.29,average
93.86,6.06,8.07,excellent
77.76,4.92,3.48,bad
85.01,5.31,6.76,excellent
88.87,5.53,2.39,good
81.9,5.92,8.42,good
88.76,6.56,7.69,average
86.64,5.73,3.31,average
74.34,5.21,2.43,bad
94.87,5.36,2.13,good
85.1,5.2,6.32,good
81.23,5.83,8.48,good
85.57,5.25,1.13,bad
89.42,6.3,8.33,good
79.98,5.71,7.18,good
89.63,6.27,7.56,good
90.31,5.54,1.66,good
79.33,6.13,7.18,average
92.23,5.28,4.24,good
85.97,5.23,7.57,excellent
95.62,5.53,6.26,excellent
84.14,5.85,8.99,excellent
87.19,5.15,7.85,excellent
85.51,5.53,3.95,good
82.9,6.09,2.15,bad
84.09,5.72,8.57,excellent
91.35,4.67,4.87,average
78.24,6.42,7.63,bad
84.54,5.09,7.53,good
92.24,4.29,6.68,average
83.81,5.72,2.63,average
95.34,5.81,5.94,excellent
80.82,4.53,6.02,bad
80.53,4.81,8.86,average
80.82,5.92,9.07,good
81.82,4.97,3.7,bad
83.28,6.08,7.74,good
80.71,5.36,6.05,good
76.28,5.81,7.34,average
84.96,5.07,5.66,average
90.53,4.71,5.34,average
77.35,5.93,9.62,good
84.1,5.72,7.32,excellent
87.81,5.54,4.13,good
88.13,4.92,5.28,average
94.06,6.5,8.85,good
76.79,6.14,8.21,average
86.45,5.28,7.55,excellent
80.5,4.98,2.75,bad
88.48,4.74,1.82,bad
94.74,5.75,1.67,good
84.66,5.87,4.85,average
80.54,5.19,2.92,bad
79.64,5.2,9.8,excellent
82.8,5.61,3.45,average
82.76,5.75,3.98,average
82.91,5.97,9.16,good
86.57,6.55,3.57,bad
82.72,5.38,2.34,average
84.62,5.69,3.74,average
79.1,5.32,1.71,bad
92.87,6.6,4.87,bad
82.91,5.66,2.0,bad
87.36,3.88,7.41,bad
85.24,5.75,6.96,good
82.43,5.86,6.5,good
83.81,5.54,8.72,excellent
87.41,4.83,5.16,average
71.88,4.59,5.37,bad
87.02,5.0,7.74,good
81.07,5.66,1.19,bad
87.1,4.88,7.07,good
81.82,4.43,6.26,bad
77.43,5.26,6.5,average
88.0,4.91,6.37,good
80.56,5.91,4.39,bad
86.29,5.35,6.32,excellent
80.23,5.11,3.47,bad
82.3,4.9,7.3,average
87.04,5.69,7.62,excellent
83.0,5.12,3.48,bad
74.68,4.96,5.76,bad
88.28,6.12,6.0,good
76.72,5.72,8.55,good
89.77,5.59,9.09,excellent
81.48,5.97,1.51,bad
75.11,5.8,3.25,bad
81.74,5.8,7.5,good
90.19,5.67,4.4,good
95.74,5.41,3.37,excellent
86.41,5.22,8.29,excellent
89.83,5.67,2.53,good
77.15,5.78,8.71,good
74.66,6.02,6.48,bad
84.43,4.95,4.32,average
86.14,5.66,1.5,average
83.71,5.78,4.83,average
76.03,4.5,4.02,bad
92.45,5.14,1.89,average
85.92,5.48,1.01,average
95.21,4.76,9.82,excellent
87.36,5.51,4.5,good
85.49,4.82,1.72,bad
82.35,5.16,8.18,good
87.01,4.88,2.35,bad
87.72,5.91,6.39,good
83.17,5.95,1.86,bad
87.79,5.3,9.7,excellent
86.22,5.58,1.39,average
84.83,5.66,3.32,average
80.56,5.56,6.52,good
93.55,5.57,7.02,excellent
82.95,6.16,4.49,bad
88.77,4.77,7.55,good
89.82,4.26,5.5,bad
87.21,6.52,2.99,bad
85.88,4.66,1.51,bad
81.26,5.57,9.55,excellent
78.85,5.72,6.2,average
88.63,5.54,4.45,good
85.74,5.48,1.14,average
78.08,5.68,6.63,good
85.66,5.42,9.04,excellent
78.74,5.92,4.05,bad
86.94,5.25,9.41,excellent
71.74,5.24,2.08,bad
90.13,5.84,4.7,good
85.41,5.78,6.18,good
83.8,5.91,4.22,average
83.76,5.54,2.16,average
85.11,5.95,9.83,excellent
77.03,6.2,8.96,average
86.42,5.52,5.19,excellent
90.25,5.29,4.35,good
85.38,6.45,6.51,average
81.58,5.2,8.86,excellent
80.51,4.64,2.69,bad
93.05,4.94,5.02,good
73.97,5.37,6.81,average
83.12,5.52,6.92,excellent
93.69,4.53,4.7,average
84.2,5.32,1.91,average
76.29,5.14,8.68,good
80.21,6.09,5.99,average
89.3,5.43,2.09,good
90.12,4.95,8.28,excellent
77.38,5.01,8.21,average
78.65,5.04,2.44,bad
78.84,5.47,6.49,good
84.83,6.21,1.05,bad
89.7,4.98,7.18,good
81.47,5.04,2.63,bad
91.12,6.05,1.48,bad
88.46,6.74,1.17,bad
88.8,5.73,3.54,good
84.34,4.64,5.53,bad
90.68,5.7,9.12,excellent
82.69,6.54,3.56,bad
86.82,5.64,1.42,average
77.7,5.01,6.53,average
83.47,5.7,1.34,bad
75.99,5.77,5.66,average
85.97,5.73,6.87,excellent
87.67,5.2,7.5,excellent
80.57,5.23,9.11,excellent
83.04,6.51,5.73,bad
93.52,5.38,3.7,excellent
81.19,5.03,3.14,bad
79.48,5.36,6.02,good
95.83,5.44,7.82,excellent
66.99,5.66,2.47,bad
76.02,5.53,2.92,bad
83.14,5.67,4.21,average
80.27,6.03,2.96,bad
78.46,5.33,8.59,good
93.91,5.76,3.77,good
80.54,5.64,1.33,bad
76.28,4.83,5.12,bad
83.25,6.1,6.08,average
81.38,6.0,4.53,bad
81.71,4.5,2.43,bad
86.54,6.29,1.28,bad
86.26,5.28,8.88,excellent
82.72,5.21,2.34,bad
91.64,5.21,5.09,good
86.55,5.1,6.68,good
85.26,6.07,4.22,average
87.98,5.84,1.22,bad
84.31,5.35,4.77,good
74.11,5.84,7.68,average
82.04,5.6,5.53,good
85.7,5.53,3.52,good
76.53,5.73,5.93,average
86.3,5.34,3.57,good
78.39,5.78,8.08,good
82.93,4.69,9.81,good
92.66,6.48,8.91,good
89.36,5.54,2.86,good
92.63,5.16,3.66,good
87.58,5.94,2.31,bad
84.83,6.32,2.62,bad
92.52,5.54,6.6,excellent
84.43,5.52,1.21,average
85.79,5.43,8.61,excellent
87.06,6.28,6.26,average
85.75,4.85,1.85,bad
86.55,5.57,6.14,excellent
89.0,5.11,7.79,excellent
87.78,4.94,2.96,bad
93.18,5.67,2.1,good
82.36,6.57,6.38,bad
86.17,4.73,2.54,bad
82.94,5.07,1.19,bad
85.51,5.92,4.5,average
89.07,5.23,9.36,excellent
93.99,5.95,1.0,average
88.82,5.29,3.14,good
84.36,5.8,2.45,bad
84.05,6.34,2.98,bad
79.94,5.86,7.25,good
93.52,5.74,8.67,excellent
77.53,5.14,4.5,bad
79.73,5.23,7.21,good
81.96,5.05,1.4,bad
83.09,5.36,8.77,excellent
74.78,4.92,6.58,bad
70.47,5.05,2.79,bad
90.04,6.55,2.72,bad
74.57,6.07,2.9,bad
93.98,5.26,4.2,excellent
91.84,5.28,9.3,excellent
84.16,5.75,5.34,good
78.05,5.64,3.67,average
89.76,6.36,6.24,average
83.59,5.45,9.85,excellent
86.92,5.51,9.42,excellent
85.82,6.26,4.65,bad
86.49,5.38,6.04,excellent
91.95,5.44,8.52,excellent
88.6,5.45,7.54,excellent
82.24,5.44,4.98,good
88.62,5.98,8.57,excellent
89.09,5.06,1.37,bad
81.58,5.05,8.35,good
81.19,5.89,1.49,bad
91.78,4.78,1.71,bad
94.07,4.7,2.13,bad
90.37,5.18,4.72,good
87.17,5.82,3.0,average
81.73,5.71,1.99,bad
84.71,5.22,6.82,good
82.08,5.54,6.67,excellent
89.97,5.58,8.77,excellent
89.29,5.43,4.27,good
82.0,5.54,5.57,good
87.59,4.86,3.79,average
82.94,4.74,9.92,good
88.91,5.93,8.71,excellent
82.31,5.73,6.22,good
86.16,5.73,9.62,excellent
81.1,4.89,5.29,bad
79.54,5.53,8.5,excellent
82.24,4.8,9.27,good
82.12,5.58,2.12,average
93.08,5.33,9.17,excellent
83.25,6.34,7.09,average
92.26,5.82,9.31,excellent
91.9,6.59,6.55,average
92.28,5.62,4.47,excellent
81.19,5.19,7.35,good
78.0,5.11,1.37,bad
77.59,6.26,1.85,bad
92.82,5.73,7.37,excellent
87.57,4.75,8.39,good
76.56,5.32,3.95,bad
84.64,4.96,1.67,bad
80.55,5.97,4.69,bad
82.64,5.25,7.52,good
95.23,5.73,5.51,excellent
91.76,4.73,9.6,excellent
90.59,5.42,3.07,good
84.09,5.57,7.3,excellent
87.75,6.38,3.49,bad
85.63,5.06,8.92,excellent
83.34,5.7,4.95,good
86.55,5.37,5.31,good
93.83,5.5,2.11,good
83.76,5.54,9.31,excellent
82.05,5.42,6.59,good
83.12,5.52,6.66,excellent
90.82,6.48,9.46,good
82.12,5.87,6.42,good
81.81,4.75,3.06,bad
88.07,5.09,8.6,excellent
82.25,5.61,2.15,average
90.92,6.41,9.14,good
90.27,5.36,4.15,good
86.08,5.23,5.65,good
91.33,5.45,7.41,excellent
84.06,5.01,2.94,bad
93.62,5.41,3.18,excellent
88.42,5.36,2.02,average
85.34,5.5,6.96,excellent
85.16,5.33,8.35,excellent
85.13,5.72,7.48,excellent
87.86,5.93,9.07,excellent
82.84,5.42,3.97,average
85.97,5.63,8.32,excellent
90.64,5.34,9.59,excellent
81.24,6.06,6.98,average
86.63,5.3,6.23,good
86.12,5.58,10.0,excellent
80.58,6.13,7.69,average
90.36,5.5,7.48,excellent
94.94,5.62,9.15,excellent
85.22,6.86,9.43,average
81.41,4.75,3.12,bad
81.93,4.83,6.66,average
82.98,5.71,3.01,average
